ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,query,qclass,label_service
1718640599.02902,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,75.24.211.18.in-addr.arpa,1.0,dns
1718642037.960827,CVQEvJ1g2DZ770vu04,192.168.1.4,60564.0,172.64.32.136,53.0,udp,120.103.39.54.in-addr.arpa,1.0,dns
1718640312.944631,COSC97516Iw5tMJK5,192.168.1.4,50398.0,185.125.190.66,53.0,udp,2.189.125.185.in-addr.arpa,1.0,dns
1718640282.283449,CZkyLv2YkglKFEBu73,192.168.1.4,58265.0,185.125.190.66,53.0,udp,227.188.125.185.in-addr.arpa,1.0,dns
1718640996.759598,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,229.24.211.18.in-addr.arpa,1.0,dns
1718640424.025307,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,7.24.211.18.in-addr.arpa,1.0,dns
1718641475.224653,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,158.49.39.54.in-addr.arpa,1.0,dns
1718640388.205972,CtAyj42YfYBtVpsArk,192.168.1.4,42238.0,192.168.1.1,53.0,udp,fdsrvns02.kali.org,1.0,https
1718640385.346099,CSwbvz1HICOmtJ7nte,192.168.1.4,35122.0,192.168.1.1,53.0,udp,commissionjeuxhasard.kali.org,1.0,https
1718640394.180312,Cz8VEB3AtPXsUx3ITa,192.168.1.4,59533.0,192.168.1.1,53.0,udp,medex.kali.org,1.0,https
1718642010.051764,C0jwor2gg8EbtmPZ2d,192.168.1.4,43040.0,108.162.193.209,53.0,udp,110.103.39.54.in-addr.arpa,1.0,dns
1718640620.095939,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,83.24.211.18.in-addr.arpa,1.0,dns
1718640826.069351,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,163.24.211.18.in-addr.arpa,1.0,dns
1718640314.11069,COSC97516Iw5tMJK5,192.168.1.4,50398.0,185.125.190.66,53.0,udp,16.189.125.185.in-addr.arpa,1.0,dns
1718641754.65307,C0jwor2gg8EbtmPZ2d,192.168.1.4,43040.0,108.162.193.209,53.0,udp,11.103.39.54.in-addr.arpa,1.0,dns
1718645910.742035,CDO0UG3dCgfW4N1soe,192.168.1.7,5353.0,224.0.0.251,5353.0,udp,narvi._smb._tcp.local,1.0,https
1718640784.351052,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,146.24.211.18.in-addr.arpa,1.0,dns
1718640391.464832,CxH8zB1wPrCChLhdCf,192.168.1.4,58915.0,192.168.1.1,53.0,udp,ivk.kali.org,1.0,https
1718641558.615975,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,191.49.39.54.in-addr.arpa,1.0,dns
1718640389.224807,Cr8mAL2tenNYiHZL4d,192.168.1.4,33311.0,192.168.1.1,53.0,udp,ge-nl.kali.org,1.0,https
1718641337.247157,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,105.49.39.54.in-addr.arpa,1.0,dns
1718642304.147909,C0jwor2gg8EbtmPZ2d,192.168.1.4,43040.0,108.162.193.209,53.0,udp,224.103.39.54.in-addr.arpa,1.0,dns
1718642081.815384,CVQEvJ1g2DZ770vu04,192.168.1.4,60564.0,172.64.32.136,53.0,udp,137.103.39.54.in-addr.arpa,1.0,dns
1718640078.451142,CZkyLv2YkglKFEBu73,192.168.1.4,58265.0,185.125.190.66,53.0,udp,39.188.125.185.in-addr.arpa,1.0,dns
1718642015.211573,C0jwor2gg8EbtmPZ2d,192.168.1.4,43040.0,108.162.193.209,53.0,udp,112.103.39.54.in-addr.arpa,1.0,dns
1718641978.642862,Cudra12OEIm1le01p2,192.168.1.4,56904.0,108.162.192.136,53.0,udp,97.103.39.54.in-addr.arpa,1.0,dns
1718640405.256697,CRWpbp2jzdFxv1MWDd,192.168.1.4,44213.0,192.168.1.1,53.0,udp,wwww.kali.org,1.0,https
1718640583.106754,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,68.24.211.18.in-addr.arpa,1.0,dns
1718640352.303451,CVC3Mh22ULAkBzVwxb,192.168.1.4,38017.0,185.125.190.66,53.0,udp,218.190.125.185.in-addr.arpa,1.0,dns
1718640030.156004,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,196.91.189.91.in-addr.arpa,1.0,dns
1718640101.21878,CZkyLv2YkglKFEBu73,192.168.1.4,58265.0,185.125.190.66,53.0,udp,60.188.125.185.in-addr.arpa,1.0,dns
1718641203.135344,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,53.49.39.54.in-addr.arpa,1.0,dns
1718639977.821051,CbbaNo3Yz66lKTwWUe,192.168.1.4,35294.0,192.168.1.1,53.0,udp,betula.ubuntu.com,1.0,https
1718641767.553206,C0jwor2gg8EbtmPZ2d,192.168.1.4,43040.0,108.162.193.209,53.0,udp,16.103.39.54.in-addr.arpa,1.0,dns
1718640011.485869,CJ62r13cVZOCrkVkD2,192.168.1.4,59594.0,192.168.1.1,53.0,udp,tralal.ubuntu.com,1.0,https
1718640048.092512,CZkyLv2YkglKFEBu73,192.168.1.4,58265.0,185.125.190.66,53.0,udp,11.188.125.185.in-addr.arpa,1.0,dns
1718642136.003659,Cudra12OEIm1le01p2,192.168.1.4,56904.0,108.162.192.136,53.0,udp,158.103.39.54.in-addr.arpa,1.0,dns
1718640488.086257,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,32.24.211.18.in-addr.arpa,1.0,dns
1718640381.652961,Cuhsm34JgrJrWJ7zw,192.168.1.4,39028.0,192.168.1.1,53.0,udp,adsl.kali.org,1.0,https
1718642231.925804,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,196.103.39.54.in-addr.arpa,1.0,dns
1718639990.546048,CyjcIK2MPAQaWwEJj7,192.168.1.4,50812.0,192.168.1.1,53.0,udp,lju.ubuntu.com,1.0,https
1718641042.760599,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,247.24.211.18.in-addr.arpa,1.0,dns
1718640034.240435,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,245.91.189.91.in-addr.arpa,1.0,dns
1718641065.984294,C2bdEN3nCr7bog7EP5,192.168.1.4,46596.0,108.162.193.209,53.0,udp,0.49.39.54.in-addr.arpa,1.0,dns
1718640006.086315,C0OzuHDYQYiFM7lD5,192.168.1.4,39425.0,192.168.1.1,53.0,udp,snislnmail5.ubuntu.com,1.0,https
1718641004.067012,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,232.24.211.18.in-addr.arpa,1.0,dns
1718640982.14358,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,223.24.211.18.in-addr.arpa,1.0,dns
1718640945.166152,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,209.24.211.18.in-addr.arpa,1.0,dns
1718640345.294741,CVC3Mh22ULAkBzVwxb,192.168.1.4,38017.0,185.125.190.66,53.0,udp,134.190.125.185.in-addr.arpa,1.0,dns
1718641517.338183,C2bdEN3nCr7bog7EP5,192.168.1.4,46596.0,108.162.193.209,53.0,udp,175.49.39.54.in-addr.arpa,1.0,dns
1718641721.537319,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,254.49.39.54.in-addr.arpa,1.0,dns
1718641695.736698,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,244.49.39.54.in-addr.arpa,1.0,dns
1718640387.269368,C1OF1W3HyJuXRU06A7,192.168.1.4,47805.0,192.168.1.1,53.0,udp,emetro-acc.kali.org,1.0,https
1718641711.212767,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,250.49.39.54.in-addr.arpa,1.0,dns
1718639994.540681,Cn68a04hjvjkTDfbd4,192.168.1.4,59506.0,192.168.1.1,53.0,udp,nicc.ubuntu.com,1.0,https
1718644190.169079,CaRCo21XUoolhdeyLc,192.168.1.4,40553.0,192.168.1.1,53.0,udp,connectivity-check.ubuntu.com,1.0,https
1718641254.283946,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,73.49.39.54.in-addr.arpa,1.0,dns
1718640488.073579,CEvKP82vcpC3LQIMlk,192.168.1.4,58231.0,172.64.32.136,53.0,udp,31.24.211.18.in-addr.arpa,1.0,dns
1718642275.769299,C0jwor2gg8EbtmPZ2d,192.168.1.4,43040.0,108.162.193.209,53.0,udp,213.103.39.54.in-addr.arpa,1.0,dns
1718642151.484647,Cudra12OEIm1le01p2,192.168.1.4,56904.0,108.162.192.136,53.0,udp,164.103.39.54.in-addr.arpa,1.0,dns
1718640205.304216,CZkyLv2YkglKFEBu73,192.168.1.4,58265.0,185.125.190.66,53.0,udp,156.188.125.185.in-addr.arpa,1.0,dns
1718641283.083123,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,84.49.39.54.in-addr.arpa,1.0,dns
1718641258.139704,C2I0G02nyqaFtfxZ51,192.168.1.4,47988.0,173.245.58.136,53.0,udp,74.49.39.54.in-addr.arpa,1.0,dns
1718640997.189661,COFxLC2GAct7aiX1xa,192.168.1.4,57158.0,108.162.193.209,53.0,udp,229.24.211.18.in-addr.arpa,1.0,dns
1718640325.184952,COSC97516Iw5tMJK5,192.168.1.4,50398.0,185.125.190.66,53.0,udp,149.189.125.185.in-addr.arpa,1.0,dns
1718639973.697356,CwOYsU31vdXCw6IVrl,192.168.1.4,52028.0,192.168.1.1,53.0,udp,528.ubuntu.com,1.0,https
1718639979.030819,CyqVcv4S3EPjW6XUM9,192.168.1.4,56839.0,192.168.1.1,53.0,udp,cap.ubuntu.com,1.0,https
1718640990.72683,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,226.24.211.18.in-addr.arpa,1.0,dns
1718639996.054301,CJHSsG2e9FfYlgUEYa,192.168.1.4,50406.0,192.168.1.1,53.0,udp,ombudsman-pensioenen.ubuntu.com,1.0,https
1718641071.159415,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,2.49.39.54.in-addr.arpa,1.0,dns
1718641648.870309,C2bdEN3nCr7bog7EP5,192.168.1.4,46596.0,108.162.193.209,53.0,udp,226.49.39.54.in-addr.arpa,1.0,dns
1718640014.423165,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,7.91.189.91.in-addr.arpa,1.0,dns
1718640322.43443,COSC97516Iw5tMJK5,192.168.1.4,50398.0,185.125.190.66,53.0,udp,116.189.125.185.in-addr.arpa,1.0,dns
1718642128.706142,CZyjhS1OWHY7wxdcj5,192.168.1.4,33831.0,173.245.59.209,53.0,udp,156.103.39.54.in-addr.arpa,1.0,dns
1718640179.282451,CZkyLv2YkglKFEBu73,192.168.1.4,58265.0,185.125.190.66,53.0,udp,132.188.125.185.in-addr.arpa,1.0,dns
1718641583.534774,CsLsof2ArIdi4Rbw4b,192.168.1.4,59464.0,108.162.192.136,53.0,udp,200.49.39.54.in-addr.arpa,1.0,dns
1718639974.522996,CvbUBC1Tbbbi5jgsCg,192.168.1.4,39595.0,192.168.1.1,53.0,udp,861.ubuntu.com,1.0,https
1718641534.531699,CsLsof2ArIdi4Rbw4b,192.168.1.4,59464.0,108.162.192.136,53.0,udp,181.49.39.54.in-addr.arpa,1.0,dns
1718642144.212298,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,162.103.39.54.in-addr.arpa,1.0,dns
1718640957.634502,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,214.24.211.18.in-addr.arpa,1.0,dns
1718640399.677265,CGOeen2Ka1VjXmmac9,192.168.1.4,46162.0,192.168.1.1,53.0,udp,privateveilligheid.kali.org,1.0,https
1718641360.028237,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,114.49.39.54.in-addr.arpa,1.0,dns
1718640987.301349,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,225.24.211.18.in-addr.arpa,1.0,dns
1718640230.241039,CZkyLv2YkglKFEBu73,192.168.1.4,58265.0,185.125.190.66,53.0,udp,179.188.125.185.in-addr.arpa,1.0,dns
1718639982.425934,C32FcR2TQRG1V9UX9l,192.168.1.4,45119.0,192.168.1.1,53.0,udp,ehealth.ubuntu.com,1.0,https
1718640388.430054,CpFd0a1PGLXr396JSi,192.168.1.4,39253.0,192.168.1.1,53.0,udp,financien.kali.org,1.0,https
1718640021.413309,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,91.91.189.91.in-addr.arpa,1.0,dns
1718640396.008712,CodlUy2Lq5bsyRv0Cg,192.168.1.4,37546.0,192.168.1.1,53.0,udp,nima.kali.org,1.0,https
1718640872.934415,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,181.24.211.18.in-addr.arpa,1.0,dns
1718640344.878171,CVC3Mh22ULAkBzVwxb,192.168.1.4,38017.0,185.125.190.66,53.0,udp,129.190.125.185.in-addr.arpa,1.0,dns
1718639979.054066,C6IiaW1EvX8HX5SKlb,192.168.1.4,40560.0,192.168.1.1,53.0,udp,capac.ubuntu.com,1.0,https
1718640021.496497,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,92.91.189.91.in-addr.arpa,1.0,dns
1718640401.620414,CER4p7rUH4UevuRLl,192.168.1.4,38238.0,192.168.1.1,53.0,udp,server-lnmail.kali.org,1.0,https
1718641396.119728,C2bdEN3nCr7bog7EP5,192.168.1.4,46596.0,108.162.193.209,53.0,udp,128.49.39.54.in-addr.arpa,1.0,dns
1718641234.084116,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,65.49.39.54.in-addr.arpa,1.0,dns
1718639986.488422,COEgu844FM5UrcVLx9,192.168.1.4,41436.0,192.168.1.1,53.0,udp,ib.ubuntu.com,1.0,https
1718646608.33703,CsSdvwkBSSmJvLrqd,192.168.1.4,34123.0,192.168.1.1,53.0,udp,4.1.168.192.in-addr.arpa,1.0,dns
1718640388.412357,CeAkS9455XiSPtbAw9,192.168.1.4,39587.0,192.168.1.1,53.0,udp,finances.kali.org,1.0,https
1718640432.19347,COFxLC2GAct7aiX1xa,192.168.1.4,57158.0,108.162.193.209,53.0,udp,10.24.211.18.in-addr.arpa,1.0,dns
1718640029.90598,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,193.91.189.91.in-addr.arpa,1.0,dns
1718641436.536413,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,143.49.39.54.in-addr.arpa,1.0,dns
1718639979.862106,CJWKeKZPGKYKeKakd,192.168.1.4,40948.0,192.168.1.1,53.0,udp,claude.ubuntu.com,1.0,https
1718640380.055769,COmTvh1jEkfnkL4v0i,192.168.1.4,33398.0,192.168.1.1,53.0,udp,45.kali.org,1.0,https
1718641434.817432,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,143.49.39.54.in-addr.arpa,1.0,dns
1718641847.084895,C8zump1PPjJwmawT6e,192.168.1.4,54338.0,173.245.58.136,53.0,udp,46.103.39.54.in-addr.arpa,1.0,dns
1718648611.083879,CEdCFl3ZE3MbF7tsWd,192.168.1.4,41673.0,192.168.1.1,53.0,udp,api.openweathermap.org,1.0,https
1718640606.324756,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,77.24.211.18.in-addr.arpa,1.0,dns
1718640322.268211,COSC97516Iw5tMJK5,192.168.1.4,50398.0,185.125.190.66,53.0,udp,114.189.125.185.in-addr.arpa,1.0,dns
1718639980.300061,CMZMd94TijEHK8I9y1,192.168.1.4,38867.0,192.168.1.1,53.0,udp,commerceexterieur.ubuntu.com,1.0,https
1718641565.493401,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,193.49.39.54.in-addr.arpa,1.0,dns
1718639993.156536,Cp8eVA7slA9YQtsAd,192.168.1.4,33049.0,192.168.1.1,53.0,udp,naewfc.ubuntu.com,1.0,https
1718639987.643351,CZfnihs7mEt6YctS1,192.168.1.4,32850.0,192.168.1.1,53.0,udp,inrct.ubuntu.com,1.0,https
1718640008.99511,C9mGOp1hVCJN3tpBB,192.168.1.4,47803.0,192.168.1.1,53.0,udp,staging.ubuntu.com,1.0,https
1718640321.103291,COSC97516Iw5tMJK5,192.168.1.4,50398.0,185.125.190.66,53.0,udp,100.189.125.185.in-addr.arpa,1.0,dns
1718640024.825307,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,132.91.189.91.in-addr.arpa,1.0,dns
1718639973.052883,Cfv4pq2I5yeYLBC8H1,192.168.1.4,57918.0,192.168.1.1,53.0,udp,25.ubuntu.com,1.0,https
1718644023.968566,CRC1sWezH0dbx3iEa,192.168.1.7,5353.0,224.0.0.251,5353.0,udp,_smb._tcp.local,1.0,https
1718639979.169271,CtKyMa3pZAvQxEkxJj,192.168.1.4,36357.0,192.168.1.1,53.0,udp,ccdd-ccdv.ubuntu.com,1.0,https
1718641031.997441,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,242.24.211.18.in-addr.arpa,1.0,dns
1718639976.298857,Cx4Mg14NIf79uMiel9,192.168.1.4,41815.0,192.168.1.1,53.0,udp,albertii.ubuntu.com,1.0,https
1718639999.787752,CQknxTAv3xPXJiGc1,192.168.1.4,34706.0,192.168.1.1,53.0,udp,rcs.ubuntu.com,1.0,https
1718639982.218249,Cln3mX2J5RFfKfdX4,192.168.1.4,54624.0,192.168.1.1,53.0,udp,economiesociale.ubuntu.com,1.0,https
1718641016.521875,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,236.24.211.18.in-addr.arpa,1.0,dns
1718640383.635393,C8BNs71aT5e0lM3mBk,192.168.1.4,36105.0,192.168.1.1,53.0,udp,birb.kali.org,1.0,https
1718640139.168199,CZkyLv2YkglKFEBu73,192.168.1.4,58265.0,185.125.190.66,53.0,udp,95.188.125.185.in-addr.arpa,1.0,dns
1718640034.906924,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,253.91.189.91.in-addr.arpa,1.0,dns
1718640332.840953,COSC97516Iw5tMJK5,192.168.1.4,50398.0,185.125.190.66,53.0,udp,241.189.125.185.in-addr.arpa,1.0,dns
1718641473.935487,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,158.49.39.54.in-addr.arpa,1.0,dns
1718641104.685803,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,15.49.39.54.in-addr.arpa,1.0,dns
1718642076.656376,CVQEvJ1g2DZ770vu04,192.168.1.4,60564.0,172.64.32.136,53.0,udp,135.103.39.54.in-addr.arpa,1.0,dns
1718640350.047756,CVC3Mh22ULAkBzVwxb,192.168.1.4,38017.0,185.125.190.66,53.0,udp,191.190.125.185.in-addr.arpa,1.0,dns
1718641372.909999,C2bdEN3nCr7bog7EP5,192.168.1.4,46596.0,108.162.193.209,53.0,udp,119.49.39.54.in-addr.arpa,1.0,dns
1718645009.51561,Cx10zp2rYgCbEDwBQ2,192.168.1.4,48699.0,192.168.1.1,53.0,udp,api.openweathermap.org,1.0,https
1718640014.339955,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,6.91.189.91.in-addr.arpa,1.0,dns
1718640871.21391,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,180.24.211.18.in-addr.arpa,1.0,dns
1718645314.718957,CfCijaTTgDkAQYcNk,192.168.1.7,5353.0,224.0.0.251,5353.0,udp,narvi._smb._tcp.local,1.0,https
1718640035.073479,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,255.91.189.91.in-addr.arpa,1.0,dns
1718638838.868734,CIaAmD1bcsACXPePka,192.168.1.4,52798.0,192.168.1.1,53.0,udp,4.1.168.192.in-addr.arpa,1.0,dns
1718641145.948938,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,31.49.39.54.in-addr.arpa,1.0,dns
1718641521.649151,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,176.49.39.54.in-addr.arpa,1.0,dns
1718641648.02315,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,225.49.39.54.in-addr.arpa,1.0,dns
1718641353.569491,C2I0G02nyqaFtfxZ51,192.168.1.4,47988.0,173.245.58.136,53.0,udp,111.49.39.54.in-addr.arpa,1.0,dns
1718641616.63198,C2I0G02nyqaFtfxZ51,192.168.1.4,47988.0,173.245.58.136,53.0,udp,213.49.39.54.in-addr.arpa,1.0,dns
1718641593.862445,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,204.49.39.54.in-addr.arpa,1.0,dns
1718640383.739491,CxmWOpGC3F2MQenc2,192.168.1.4,48877.0,192.168.1.1,53.0,udp,boot-servers.kali.org,1.0,https
1718642173.961577,C55fpZQymoSHgTqyi,192.168.1.6,5353.0,224.0.0.251,5353.0,udp,_ipps._tcp.local,1.0,https
1718640226.917519,CWVJx13u7dzO9zNSHf,192.168.1.238,5353.0,224.0.0.251,5353.0,udp,_ipp._tcp.local,1.0,https
1718641741.742362,CZyjhS1OWHY7wxdcj5,192.168.1.4,33831.0,173.245.59.209,53.0,udp,6.103.39.54.in-addr.arpa,1.0,dns
1718640730.154999,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,125.24.211.18.in-addr.arpa,1.0,dns
1718640552.144416,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,56.24.211.18.in-addr.arpa,1.0,dns
1718639983.050714,CXQ9Co43OkbdEvrIbk,192.168.1.4,37480.0,192.168.1.1,53.0,udp,erenova.ubuntu.com,1.0,https
1718640486.796783,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,31.24.211.18.in-addr.arpa,1.0,dns
1718641099.514812,C2bdEN3nCr7bog7EP5,192.168.1.4,46596.0,108.162.193.209,53.0,udp,13.49.39.54.in-addr.arpa,1.0,dns
1718639998.308496,CHK92c3zarnxjuzzZ8,192.168.1.4,58353.0,192.168.1.1,53.0,udp,ppp12.ubuntu.com,1.0,https
1718639995.322214,CqWGpu1lz9cGovfyBd,192.168.1.4,37843.0,192.168.1.1,53.0,udp,ntmi-hq.ubuntu.com,1.0,https
1718640480.777147,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,29.24.211.18.in-addr.arpa,1.0,dns
1718640479.904441,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,28.24.211.18.in-addr.arpa,1.0,dns
1718639988.190507,CFYtkG2UVICv77Qydd,192.168.1.4,49463.0,192.168.1.1,53.0,udp,ism.ubuntu.com,1.0,https
1718640001.001839,Cm5wpp1cNUV7rSSI6a,192.168.1.4,54429.0,192.168.1.1,53.0,udp,rva-onem.ubuntu.com,1.0,https
1718640318.189425,COSC97516Iw5tMJK5,192.168.1.4,50398.0,185.125.190.66,53.0,udp,65.189.125.185.in-addr.arpa,1.0,dns
1718637415.459895,ChpLCj48ER91WpA8o1,192.168.1.4,33082.0,192.168.1.1,53.0,udp,4.1.168.192.in-addr.arpa,1.0,dns
1718640734.038036,COFxLC2GAct7aiX1xa,192.168.1.4,57158.0,108.162.193.209,53.0,udp,127.24.211.18.in-addr.arpa,1.0,dns
1718640032.320812,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,222.91.189.91.in-addr.arpa,1.0,dns
1718641187.233298,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,47.49.39.54.in-addr.arpa,1.0,dns
1718641339.383424,C2bdEN3nCr7bog7EP5,192.168.1.4,46596.0,108.162.193.209,53.0,udp,106.49.39.54.in-addr.arpa,1.0,dns
1718640322.185023,COSC97516Iw5tMJK5,192.168.1.4,50398.0,185.125.190.66,53.0,udp,113.189.125.185.in-addr.arpa,1.0,dns
1718641605.039181,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,209.49.39.54.in-addr.arpa,1.0,dns
1718640009.338061,CmzSgVwhqqZ9CApo8,192.168.1.4,56055.0,192.168.1.1,53.0,udp,stats.ubuntu.com,1.0,https
1718641574.090811,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,197.49.39.54.in-addr.arpa,1.0,dns
1718641947.683898,Cudra12OEIm1le01p2,192.168.1.4,56904.0,108.162.192.136,53.0,udp,85.103.39.54.in-addr.arpa,1.0,dns
1718640388.713617,CoXEiz25KnI5bEpEUi,192.168.1.4,52516.0,192.168.1.1,53.0,udp,foot-servers.kali.org,1.0,https
1718642249.514877,Cudra12OEIm1le01p2,192.168.1.4,56904.0,108.162.192.136,53.0,udp,202.103.39.54.in-addr.arpa,1.0,dns
1718639974.591485,CfnRjkIlFap0Z0e1h,192.168.1.4,34676.0,192.168.1.1,53.0,udp,948.ubuntu.com,1.0,https
1718642149.358671,C0jwor2gg8EbtmPZ2d,192.168.1.4,43040.0,108.162.193.209,53.0,udp,164.103.39.54.in-addr.arpa,1.0,dns
1718641788.193592,C0jwor2gg8EbtmPZ2d,192.168.1.4,43040.0,108.162.193.209,53.0,udp,24.103.39.54.in-addr.arpa,1.0,dns
1718640665.663351,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,100.24.211.18.in-addr.arpa,1.0,dns
1718639994.334536,CL7tcP3HOk0AFLqqbg,192.168.1.4,35138.0,192.168.1.1,53.0,udp,netma.ubuntu.com,1.0,https
1718640671.696779,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,103.24.211.18.in-addr.arpa,1.0,dns
1718640393.828795,CFXmE73GTQpo8EMBS6,192.168.1.4,38951.0,192.168.1.1,53.0,udp,maladies-professionnelles.kali.org,1.0,https
1718641138.198485,C2bdEN3nCr7bog7EP5,192.168.1.4,46596.0,108.162.193.209,53.0,udp,28.49.39.54.in-addr.arpa,1.0,dns
1718640396.934685,COsOCv2VFXjXm66shk,192.168.1.4,60490.0,192.168.1.1,53.0,udp,old.kali.org,1.0,https
1718641290.820317,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,87.49.39.54.in-addr.arpa,1.0,dns
1718640808.014043,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,156.24.211.18.in-addr.arpa,1.0,dns
1718640698.350912,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,113.24.211.18.in-addr.arpa,1.0,dns
